PERMNO,PERMCO,DATE,PRC,VOL,RET,SHROUT,RETX
12490,20990,20111230,183.88000,1034552,-0.021915,1178618,-0.021915
12490,20990,20111130,188.00000,970323,0.022315,1178618,0.018253
12490,20990,20111031,184.63000,1444888,0.055813,1178618,0.055813
12490,20990,20110930,174.87000,1379477,0.017218,1194278,0.017218
12490,20990,20110831,171.91000,1950862,-0.050536,1194278,-0.054660
12490,20990,20110729,181.85001,1136104,0.060041,1194278,0.060041
12490,20990,20110630,171.55000,1054599,0.015509,1211200,0.015509
12490,20990,20110531,168.92999,1108756,-0.005276,1211200,-0.009673
12490,20990,20110429,170.58000,1008491,0.046054,1211200,0.046054
12490,20990,20110331,163.07001,1297991,0.007351,1219536,0.007351
12490,20990,20110228,161.88000,891022,0.003272,1219536,-0.000741
12490,20990,20110131,162.00000,1188537,0.103843,1242361,0.103843
12490,20990,20101231,146.75999,934126,0.037466,1242361,0.037466
12490,20990,20101130,141.46001,1041291,-0.010376,1242361,-0.014903
12490,20990,20101029,143.60001,1373597,0.070523,1242361,0.070523
12490,20990,20100930,134.14000,1161902,0.089418,1242361,0.089418
12490,20990,20100831,123.13000,1174205,-0.035981,1261278,-0.041044
12490,20990,20100730,128.39999,1440941,0.039844,1261278,0.039844
12490,20990,20100630,123.48000,1620390,-0.014210,1282348,-0.014210
12490,20990,20100528,125.26000,1884720,-0.023953,1282348,-0.028992
12490,20990,20100430,129.00000,1464423,0.005848,1282348,0.005848
12490,20990,20100331,128.25000,1400578,0.008572,1299003,0.008572
12490,20990,20100226,127.16000,1132326,0.043468,1299003,0.038974
12490,20990,20100129,122.39000,1561372,-0.065011,1313603,-0.065011
12490,20990,20091231,130.89999,1246612,0.036011,1313603,0.036011
12490,20990,20091130,126.35000,1178212,0.052152,1313603,0.047591
12490,20990,20091030,120.61000,1837168,0.008361,1313603,0.008361
12490,20990,20090930,119.61000,1315370,0.013215,1310884,0.013215
12490,20990,20090831,118.05000,1125574,0.005681,1310884,0.001018
12490,20990,20090731,117.93000,1762527,0.129381,1310884,0.129381
12490,20990,20090630,104.42000,1605214,-0.017501,1320000,-0.017501
12490,20990,20090529,106.28000,1531058,0.035074,1321397,0.029745
12490,20990,20090430,103.21000,2137517,0.065229,1321397,0.065229
12490,20990,20090331,96.89000,2861506,0.052809,1341678,0.052809
12490,20990,20090227,92.03000,2230417,0.009602,1341678,0.004146
12490,20990,20090130,91.65000,2090213,0.088997,1340000,0.088997
12490,20990,20081231,84.16000,1890815,0.031373,1343458,0.031373
12490,20990,20081128,81.60000,2185038,-0.116919,1343458,-0.122298
12490,20990,20081031,92.97000,3150692,-0.205113,1343458,-0.205113
12490,20990,20080930,116.96000,2184843,-0.039185,1354840,-0.039185
12490,20990,20080829,121.73000,1370374,-0.044929,1354840,-0.048836
12490,20990,20080731,127.98000,2008968,0.079727,1354840,0.079727
12490,20990,20080630,118.53000,1523498,-0.084215,1373479,-0.084215
12490,20990,20080530,129.42999,1595242,0.076471,1373479,0.072328
12490,20990,20080430,120.70000,1921528,0.048289,1373479,0.048289
12490,20990,20080331,115.14000,1799561,0.011242,1384331,0.011242
12490,20990,20080229,113.86000,1682894,0.066754,1385200,0.063019
12490,20990,20080131,107.11000,2476835,-0.009158,1377955,-0.009158
12490,20990,20071231,108.10000,1341877,0.027762,1377955,0.027762
12490,20990,20071130,105.18000,2012356,-0.090768,1377955,-0.094213
12490,20990,20071031,116.12000,1716686,-0.014261,1377955,-0.014261
12490,20990,20070928,117.80000,1322426,0.009512,1360407,0.009512
12490,20990,20070831,116.69000,2028032,0.058202,1360407,0.054587
12490,20990,20070731,110.65000,2127592,0.051306,1360407,0.051306
12490,20990,20070629,105.25000,1696650,-0.012664,1484827,-0.012664
12490,20990,20070531,106.60000,1466071,0.046864,1484827,0.042951
12490,20990,20070430,102.21000,1668675,0.084341,1484827,0.084341
12490,20990,20070330,94.26000,1634895,0.014203,1505529,0.014203
12490,20990,20070228,92.94000,1257950,-0.059607,1505529,-0.062632
12490,20990,20070131,99.15000,1928647,0.020587,1506352,0.020587
12490,20990,20061229,97.15000,1045510,0.056897,1506352,0.056897
12490,20990,20061130,91.92000,1044366,-0.001191,1506352,-0.004441
12490,20990,20061031,92.33000,1705206,0.126800,1506352,0.126800
12490,20990,20060929,81.94000,1030279,0.011980,1521839,0.011980
12490,20990,20060831,80.97000,1008665,0.049864,1521839,0.045989
12490,20990,20060731,77.41000,1372659,0.007680,1521839,0.007680
12490,20990,20060630,76.82000,1395323,-0.038548,1550395,-0.038548
12490,20990,20060531,79.90000,1132364,-0.025990,1550395,-0.029633
12490,20990,20060428,82.34000,1140213,-0.001576,1550395,-0.001576
12490,20990,20060331,82.47000,1118107,0.027792,1567313,0.027792
12490,20990,20060228,80.24000,1110585,-0.010578,1570000,-0.013038
12490,20990,20060131,81.30000,1465532,-0.010949,1570000,-0.010949
12490,20990,20051230,82.20000,1203340,-0.075366,1579517,-0.075366
12490,20990,20051130,88.90000,1108741,0.088178,1579517,0.085735
12490,20990,20051031,81.88000,1413377,0.020693,1579517,0.020693
12490,20990,20050930,80.22000,1156901,-0.004962,1595791,-0.004962
12490,20990,20050831,80.62000,1050638,-0.031632,1595791,-0.034028
12490,20990,20050729,83.46000,1571802,0.124798,1595791,0.124798
12490,20990,20050630,74.20000,1377932,-0.017869,1613321,-0.017869
12490,20990,20050531,75.55000,1389057,-0.008248,1613321,-0.010867
12490,20990,20050429,76.38000,2175501,-0.164150,1613321,-0.164150
12490,20990,20050331,91.38000,1075088,-0.012962,1632629,-0.012962
12490,20990,20050228,92.58000,802581,-0.007065,1632629,-0.008992
12490,20990,20050131,93.42000,1148066,-0.052343,1664697,-0.052343
12490,20990,20041231,98.58000,1082497,0.046053,1664697,0.046053
12490,20990,20041130,94.24000,1149965,0.052033,1664697,0.050028
12490,20990,20041029,89.75000,1186598,0.046769,1664697,0.046769
12490,20990,20040930,85.74000,938557,0.012398,1675192,0.012398
12490,20990,20040831,84.69000,917984,-0.025267,1675192,-0.027334
12490,20990,20040730,87.07000,1211733,-0.012252,1675192,-0.012252
12490,20990,20040630,88.15000,921248,-0.004967,1685371,-0.004967
12490,20990,20040528,88.59000,1047088,0.006805,1685371,0.004764
12490,20990,20040430,88.17000,1106471,-0.039961,1699416,-0.039961
12490,20990,20040331,91.84000,1246275,-0.048290,1699416,-0.048290
12490,20990,20040227,96.50000,976373,-0.025899,1720423,-0.027512
12490,20990,20040130,99.23000,1394776,0.070673,1720423,0.070673
12490,20990,20031231,92.68000,1160672,0.023636,1720423,0.023636
12490,20990,20031128,90.54000,979976,0.013634,1720423,0.011846
12490,20990,20031031,89.48000,1560667,0.013019,1730181,0.013019
12490,20990,20030930,88.33000,1720752,0.077064,1730181,0.077064
12490,20990,20030829,82.01000,1138646,0.011323,1730181,0.009354
12490,20990,20030731,81.25000,1537447,-0.015152,1730000,-0.015152
12490,20990,20030630,82.50000,1876926,-0.062926,1728000,-0.062926
12490,20990,20030530,88.04000,1495874,0.038869,1728000,0.036985
12490,20990,20030430,84.90000,1779942,0.082494,1722600,0.082494
12490,20990,20030331,78.43000,1920509,0.006158,1722600,0.006158
12490,20990,20030228,77.95000,1456822,-0.001279,1690088,-0.003197
12490,20990,20030131,78.20000,1941591,0.009032,1690088,0.009032
12490,20990,20021231,77.50000,1516404,-0.108375,1690088,-0.108375
12490,20990,20021129,86.92000,1844365,0.102990,1690088,0.101089
12490,20990,20021031,78.94000,2859479,0.353799,1694323,0.353799
12490,20990,20020930,58.31000,1856629,-0.226453,1694323,-0.226453
12490,20990,20020830,75.38000,1661002,0.072869,1694323,0.070739
12490,20990,20020731,70.40000,2462339,-0.022222,1711889,-0.022222
12490,20990,20020628,72.00000,1909721,-0.105034,1711889,-0.105034
12490,20990,20020531,80.45000,1727341,-0.037727,1711889,-0.039518
12490,20990,20020430,83.76000,2465020,-0.194615,1723200,-0.194615
12490,20990,20020328,104.00000,1518659,0.059927,1723200,0.059927
12490,20990,20020228,98.12000,1723812,-0.089258,1722642,-0.090555
12490,20990,20020131,107.89000,1935412,-0.108052,1722642,-0.108052
12490,20990,20011231,120.96000,1334960,0.046457,1722642,0.046457
12490,20990,20011130,115.59000,1351395,0.070880,1722642,0.069584
12490,20990,20011031,108.07000,2244650,0.178260,1736660,0.178260
12490,20990,20010928,91.72000,1893088,-0.082341,1736660,-0.082341
12490,20990,20010831,99.95000,1434130,-0.048665,1736660,-0.049995
12490,20990,20010731,105.21000,1609928,-0.068938,1737418,-0.068938
12490,20990,20010629,113.00000,1429350,0.010733,1737418,0.010733
12490,20990,20010531,111.80000,1593936,-0.027792,1737418,-0.029008
12490,20990,20010430,115.14000,2262675,0.197130,1760804,0.197130
12490,20990,20010330,96.18000,2545545,-0.037237,1760804,-0.037237
12490,20990,20010228,99.90000,1564325,-0.106875,1754380,-0.108036
12490,20990,20010131,112.00000,1989212,0.317647,1754380,0.317647
12490,20990,20001229,85.00000,1676664,-0.090909,1754380,-0.090909
12490,20990,20001130,93.50000,1304095,-0.049442,1760705,-0.050761
12490,20990,20001031,98.50000,2234124,-0.124444,1760705,-0.124444
12490,20990,20000929,112.50000,1060442,-0.147727,1760705,-0.147727
12490,20990,20000831,132.00000,1194174,0.175142,1760705,0.173986
12490,20990,20000731,112.43750,1480914,0.026241,1772837,0.026241
12490,20990,20000630,109.56250,1347798,0.020373,1772837,0.020373
12490,20990,20000531,107.37500,1235645,-0.035830,1772837,-0.036996
12490,20990,20000428,111.50000,1667510,-0.055085,1793761,-0.055085
12490,20990,20000331,118.00000,1942860,0.148418,1793761,0.148418
12490,20990,20000229,102.75000,1335241,-0.083563,1802604,-0.084633
12490,20990,20000131,112.25000,1751160,0.040556,1802604,0.040556
12490,20990,19991231,107.87500,1586028,0.046695,1802604,0.046695
12490,20990,19991130,103.06250,2151380,0.050204,1802604,0.048982
12490,20990,19991029,98.25000,3052981,-0.188017,1809090,-0.188017
12490,20990,19990930,121.00000,1482965,-0.028600,1809090,-0.028600
12490,20990,19990831,124.56250,1282619,-0.007996,1809090,-0.008951
12490,20990,19990730,125.68750,1327260,-0.027563,1814836,-0.027563
12490,20990,19990630,129.25000,1310763,0.114224,1814836,0.114224
12490,20990,19990528,116.00000,1145921,0.110200,1814836,0.109053
12490,20990,19990430,209.18750,1336862,0.180183,920651,0.180183
12490,20990,19990331,177.25000,1153453,0.044183,915907,0.044183
12490,20990,19990226,169.75000,1015391,-0.072469,915907,-0.073670
12490,20990,19990129,183.25000,1233427,-0.006102,922852,-0.006102
12490,20990,19981231,184.37500,710132,0.116578,922852,0.116578
12490,20990,19981130,165.12500,688374,0.113434,922852,0.111953
12490,20990,19981030,148.50000,1241452,0.155642,933063,0.155642
12490,20990,19980930,128.50000,956562,0.140954,933063,0.140954
12490,20990,19980831,112.62500,936537,-0.148340,933063,-0.150000
12490,20990,19980731,132.50000,867767,0.154056,942902,0.154056
12490,20990,19980630,114.81250,733623,-0.022872,942902,-0.022872
12490,20990,19980529,117.50000,758622,0.015922,942902,0.014024
12490,20990,19980430,115.87500,879843,0.115523,956659,0.115523
12490,20990,19980331,103.87500,806247,-0.005386,972171,-0.005386
12490,20990,19980227,104.43750,711760,0.059620,972171,0.057595
12490,20990,19980130,98.75000,965588,-0.056153,972171,-0.056153
12490,20990,19971231,104.62500,929718,-0.044521,972171,-0.044521
12490,20990,19971128,109.50000,737360,0.113706,982261,0.111675
12490,20990,19971031,98.50000,1151571,-0.070755,982261,-0.070755
12490,20990,19970930,106.00000,854344,0.045623,982261,0.045623
12490,20990,19970829,101.37500,778318,-0.039480,982261,-0.041371
12490,20990,19970731,105.75000,1042137,0.171745,999154,0.171745
12490,20990,19970630,90.25000,836624,0.043353,999154,0.043353
12490,20990,19970530,86.50000,790840,0.080374,999154,0.077882
12490,20990,19970430,160.50000,816173,0.169399,507981,0.169399
12490,20990,19970331,137.25000,696665,-0.045217,517546,-0.045217
12490,20990,19970228,143.75000,774225,-0.081434,517546,-0.083665
12490,20990,19970131,156.87500,1038006,0.035479,517546,0.035479
12490,20990,19961231,151.50000,675918,-0.049412,517546,-0.049412
12490,20990,19961129,159.37500,724414,0.238178,527494,0.235465
12490,20990,19961031,129.00000,592041,0.036145,527494,0.036145
12490,20990,19960930,124.50000,532950,0.088525,527494,0.088525
12490,20990,19960830,114.37500,469835,0.067209,527494,0.063953
12490,20990,19960731,107.50000,756868,0.085859,539671,0.085859
12490,20990,19960628,99.00000,580861,-0.072600,543804,-0.072600
12490,20990,19960531,106.75000,563703,-0.006032,543804,-0.009281
12490,20990,19960430,107.75000,923548,-0.031461,543804,-0.031461
12490,20990,19960329,111.25000,828534,-0.092762,568723,-0.092762
12490,20990,19960229,122.62500,853742,0.132488,568723,0.130184
12490,20990,19960131,108.50000,1017599,0.187414,568723,0.187414
12490,20990,19951229,91.37500,595818,-0.054334,558315,-0.054334
12490,20990,19951130,96.62500,556546,-0.003856,568723,-0.006427
12490,20990,19951031,97.25000,827779,0.029101,568723,0.029101
12490,20990,19950929,94.50000,972918,-0.085852,568723,-0.085852
12490,20990,19950831,103.37500,701064,-0.048220,568723,-0.050517
12490,20990,19950731,108.87500,756679,0.134115,580664,0.134115
12490,20990,19950630,96.00000,669339,0.032258,580669,0.032258
12490,20990,19950531,93.00000,649873,-0.014531,580669,-0.017173
12490,20990,19950428,94.62500,559183,0.152207,584225,0.152207
12490,20990,19950331,82.12500,639464,0.091362,587172,0.091362
12490,20990,19950228,75.25000,351868,0.046794,587172,0.043328
12490,20990,19950131,72.12500,524947,-0.018707,587172,-0.018707
12490,20990,19941230,73.50000,405081,0.038869,587172,0.038869
12490,20990,19941130,70.75000,459932,-0.046980,587172,-0.050336
12490,20990,19941031,74.50000,544028,0.070018,584864,0.070018
12490,20990,19940930,69.62500,456737,0.016423,584864,0.016423
12490,20990,19940831,68.50000,603560,0.111111,583126,0.107071
12490,20990,19940729,61.87500,550546,0.053191,583126,0.053191
12490,20990,19940630,58.75000,449530,-0.067460,583126,-0.067460
12490,20990,19940531,63.00000,479437,0.100000,581386,0.095652
12490,20990,19940429,57.50000,533971,0.052632,578418,0.052632
12490,20990,19940331,54.62500,617271,0.033097,578418,0.033097
12490,20990,19940228,52.87500,372062,-0.059735,578418,-0.064159
12490,20990,19940131,56.50000,535187,0.000000,578418,0.000000
12490,20990,19931231,56.50000,492274,0.048724,578418,0.048724
12490,20990,19931130,53.87500,675668,0.176630,571045,0.171196
12490,20990,19931029,46.00000,455378,0.095238,571045,0.095238
12490,20990,19930930,42.00000,359290,-0.081967,571045,-0.081967
12490,20990,19930831,45.75000,351779,0.033708,571644,0.028090
12490,20990,19930730,44.50000,515467,-0.098734,571644,-0.098734
12490,20990,19930630,49.37500,364805,-0.063981,571644,-0.063981
12490,20990,19930528,52.75000,378208,0.095938,571644,0.084833
12490,20990,19930430,48.62500,412135,-0.044226,571644,-0.044226
12490,20990,19930331,50.87500,522789,-0.064368,571644,-0.064368
12490,20990,19930226,54.37500,489580,0.066311,571117,0.055825
12490,20990,19930129,51.50000,777954,0.022333,571117,0.022333
12490,20990,19921231,50.37500,981875,-0.261905,571117,-0.261905
12490,20990,19921130,68.25000,489274,0.038654,570725,0.020561
12490,20990,19921030,66.87500,646488,-0.171827,570725,-0.171827
12490,20990,19920930,80.75000,335693,-0.067821,570725,-0.067821
12490,20990,19920831,86.62500,303202,-0.072982,570725,-0.085752
12490,20990,19920731,94.75000,358976,-0.031928,570725,-0.031928
12490,20990,19920630,97.87500,365829,0.078512,570725,0.078512
12490,20990,19920529,90.75000,282535,0.013333,571609,0.000000
12490,20990,19920430,90.75000,385365,0.086826,571609,0.086826
12490,20990,19920331,83.50000,335122,-0.038849,571609,-0.038849
12490,20990,19920228,86.87500,273800,-0.021278,571609,-0.034722
12490,20990,19920131,90.00000,371527,0.011236,571609,0.011236
12490,20990,19911231,89.00000,466943,-0.037838,571609,-0.037838
12490,20990,19911129,92.50000,291235,-0.046209,572138,-0.058524
12490,20990,19911031,98.25000,304786,-0.051870,572138,-0.051870
12490,20990,19910930,103.62500,292930,0.069677,572138,0.069677
12490,20990,19910830,96.87500,318665,-0.031259,571391,-0.043210
12490,20990,19910731,101.25000,288996,0.042471,571391,0.042471
12490,20990,19910628,97.12500,373357,-0.084806,571391,-0.084806
12490,20990,19910531,106.12500,361113,0.042087,571391,0.030340
12490,20990,19910430,103.00000,410071,-0.095499,571391,-0.095499
12490,20990,19910328,113.87500,445684,-0.115534,571391,-0.115534
12490,20990,19910228,128.75000,401402,0.025325,571053,0.015779
12490,20990,19910131,126.75000,437320,0.121681,571053,0.121681
12490,20990,19901231,113.00000,276417,-0.005501,571053,-0.005501
12490,20990,19901130,113.62500,352294,0.089775,572849,0.078292
12490,20990,19901031,105.37500,402971,-0.009401,572849,-0.009401
12490,20990,19900928,106.37500,294558,0.044172,572849,0.044172
12490,20990,19900831,101.87500,413880,-0.075471,574700,-0.086323
12490,20990,19900731,111.50000,300463,-0.051064,574700,-0.051064
12490,20990,19900629,117.50000,295034,-0.020833,574700,-0.020833
12490,20990,19900531,120.00000,373132,0.112018,574700,0.100917
12490,20990,19900430,109.00000,274796,0.027091,574700,0.027091
12490,20990,19900330,106.12500,320796,0.021661,574700,0.021661
12490,20990,19900228,103.87500,334592,0.065501,578847,0.053232
12490,20990,19900131,98.62500,391088,0.047809,578847,0.047809
12490,20990,19891229,94.12500,323817,-0.035851,578847,-0.035851
12490,20990,19891130,97.62500,305779,-0.014115,578776,-0.026185
12490,20990,19891031,100.25000,425215,-0.082380,578776,-0.082380
12490,20990,19890929,109.25000,320776,-0.067236,578776,-0.067236
12490,20990,19890831,117.12500,371114,0.029000,589741,0.018478
12490,20990,19890731,115.00000,265384,0.027933,589741,0.027933
12490,20990,19890630,111.87500,362312,0.020525,589741,0.020525
12490,20990,19890531,109.62500,342686,-0.027763,592127,-0.038377
12490,20990,19890428,114.00000,278827,0.044674,592127,0.044674
12490,20990,19890331,109.12500,413896,-0.101852,592127,-0.101852
12490,20990,19890228,121.50000,286975,-0.061435,592127,-0.069856
12490,20990,19890131,130.62500,326834,0.071795,592127,0.071795
12490,20990,19881230,121.87500,228407,0.028481,592127,0.028481
12490,20990,19881130,118.50000,259024,-0.024669,591940,-0.033639
12490,20990,19881031,122.62500,290684,0.062839,591940,0.062839
12490,20990,19880930,115.37500,268295,0.034753,591940,0.034753
12490,20990,19880831,111.50000,292206,-0.104573,597052,-0.113320
12490,20990,19880729,125.75000,295225,-0.012758,597052,-0.012758
12490,20990,19880630,127.37500,392476,0.132222,597052,0.132222
12490,20990,19880531,112.50000,210373,0.001985,597052,-0.007718
12490,20990,19880429,113.37500,321692,0.053426,597052,0.053426
12490,20990,19880331,107.62500,348494,-0.084043,597052,-0.084043
12490,20990,19880229,117.50000,349878,0.055395,604462,0.045606
12490,20990,19880129,112.37500,403463,-0.027056,604462,-0.027056
12490,20990,19871231,115.50000,362255,0.042889,604462,0.042889
12490,20990,19871130,110.75000,347604,-0.086939,605923,-0.095918
12490,20990,19871030,122.50000,672785,-0.187396,605923,-0.187396
12490,20990,19870930,150.75000,492936,-0.104677,605923,-0.104677
12490,20990,19870831,168.37500,473577,0.052640,605923,0.045807
12490,20990,19870731,161.00000,325581,-0.009231,605923,-0.009231
12490,20990,19870630,162.50000,347136,0.015625,605923,0.015625
12490,20990,19870529,160.00000,378590,0.006089,605923,-0.000781
12490,20990,19870430,160.12500,563798,0.066611,605923,0.066611
12490,20990,19870331,150.12500,393597,0.076165,605923,0.076165
12490,20990,19870227,139.50000,363693,0.092039,605923,0.083495
12490,20990,19870130,128.75000,502887,0.072917,605923,0.072917
12490,20990,19861231,120.00000,336227,-0.056047,605923,-0.056047
12490,20990,19861128,127.12500,276343,0.037209,615600,0.028311
12490,20990,19861031,123.62500,427314,-0.080855,615600,-0.080855
12490,20990,19860930,134.50000,406242,-0.030631,615600,-0.030631
12490,20990,19860829,138.75000,286417,0.055472,615600,0.047170
12490,20990,19860731,132.50000,376649,-0.095563,615600,-0.095563
12490,20990,19860630,146.50000,236238,-0.038556,615600,-0.038556
12490,20990,19860530,152.37500,332714,-0.017760,615418,-0.024800
12490,20990,19860430,156.25000,359027,0.031353,615418,0.031353
12490,20990,19860331,151.50000,394949,0.004143,615418,0.004143
12490,20990,19860228,150.87500,316256,0.003135,615418,-0.004125
12490,20990,19860131,151.50000,318924,-0.025723,614837,-0.025723
12490,20990,19851231,155.50000,286461,0.112701,614837,0.112701
12490,20990,19851129,139.75000,272732,0.084504,612686,0.076035
12490,20990,19851031,129.87500,264709,0.048436,612686,0.048436
12490,20990,19850930,123.87500,231134,-0.021718,612686,-0.021718
12490,20990,19850830,126.62500,170326,-0.027783,612686,-0.036156
12490,20990,19850731,131.37500,277849,0.061616,612686,0.061616
12490,20990,19850628,123.75000,297726,-0.037901,612686,-0.037901
12490,20990,19850531,128.62500,249373,0.025494,612686,0.016798
12490,20990,19850430,126.50000,196062,-0.003937,612686,-0.003937
12490,20990,19850329,127.00000,256829,-0.052239,612686,-0.052239
12490,20990,19850228,134.00000,229797,-0.009349,612686,-0.017415
12490,20990,19850131,136.37500,326625,0.107614,612686,0.107614
12490,20990,19841231,123.12500,222156,0.011294,612686,0.011294
12490,20990,19841130,121.75000,218781,-0.023069,610834,-0.023069
12490,20990,19841031,124.62500,233555,0.011871,610834,0.003018
12490,20990,19840928,124.25000,197993,0.004040,610834,0.004040
12490,20990,19840831,123.75000,308349,0.127314,610725,0.117381
